name_img set classe
ss_sbco_peebm_6457_624x544 train " dog"
dor_brc_borgm_01080_624x544 test " dog"
hrt_busmt_2002_156_4_624x544 validation " diningtable"
nti_ant_353126_624x544 train " dog horse"
ny_nrm_1982_7298_624x544 train " train"
ny_wtb_pef26_624x544 test " chair diningtable"
abd_aag_ag011574_624x544 test " boat"
abd_mmu_ag001279_624x544 test " boat"
abd_mmu_ag013167_001_624x544 test " boat"
abd_mmu_ag013167_002_624x544 train " boat"
war_comp_5_624x544 validation " sheep"
cw_phg_pezph_1989_45_624x544 test " boat"
nwm_scp_sco_fa_op_218_624x544 test " horse"
ny_wtb_pef37_624x544 train " boat"
ny_yag_yorag_567_624x544 test " cow horse"
llr_nelms_a_432_624x544 test " boat"
stf_stkmg_1980_fa_32_624x544 test " chair diningtable"
cw_rcm_truri_1922_69_624x544 test " boat"
war_covuni_86_624x544 test " chair dog"
acc_acc_ac_5289_624x544 test " aeroplane"
iwm_iwm_16211_624x544 test " aeroplane"
lne_rafm_fa03121_624x544 test " aeroplane"
lsw_nak_inf3_38_624x544 test " aeroplane"
not_ncmg_1966_72_624x544 validation " chair"
stf_walg_p29_76_624x544 train " bird chair"
ny_mag_harag_981_624x544 train " cow horse sheep"
acc_acc_ac_260_624x544 test " chair diningtable"
stf_wag_op909_624x544 train " dog"
stf_wag_op468_624x544 test " boat"
not_ncmg_1897_60_624x544 test " boat"
not_ncmg_1933_248_624x544 train " cow"
cw_rcm_truri_1000_117_624x544 train " chair diningtable"
llr_jcc_9_624x544 train " chair diningtable"
nts_mar_200_297_b_624x544 validation " boat"
va_pc_2007bp1335_624x544 validation " bird"
iwm_iwm_3258_624x544 test " aeroplane"
lsw_nak_inf3_45_624x544 train " aeroplane"
iwm_iwm_ld_7453_624x544 train " aeroplane"
sry_blm_d3410_1_624x544 test " aeroplane"
pka_mas_pcf3_624x544 validation " aeroplane"
gl_gm_t_1995_46_489_624x544 test " aeroplane"
hmps_ss_c04_074_02_624x544 train " aeroplane"
nwm_pst_ac2011_a_0024_624x544 train " aeroplane"
lne_rafm_fa04023_624x544 test " aeroplane"
lne_rafm_fa02650_624x544 train " aeroplane"
gl_gm_3549_624x544 train " aeroplane"
hmp_hmcms_fa1999_122_624x544 test " aeroplane"
not_uhmt_up5_624x544 test " diningtable"
abd_rgu_220_624x544 train " chair diningtable"
cw_rcm_truri_1939_99_624x544 test " chair"
stf_sjb_2000_281_624x544 train " chair"
war_uowa_pcf32_624x544 train " boat"
lw_narm_1013954_624x544 train " horse"
acc_acc_ac_79_624x544 train " chair"
war_herb_39_624x544 test " chair"
war_leamg_44_624x544 test " chair"
stf_wedsd_68_624x544 train " chair"
war_herb_38_624x544 test " chair"
ny_mag_harag_14_624x544 train " chair"
not_uon_31_624x544 test " chair diningtable"
war_nmag_85_624x544 train " chair"
llr_lcnug_1927_1843_624x544 train " chair diningtable"
cw_fag_famag_1921_1_624x544 test " chair"
not_ncmg_1990_626_624x544 test " chair"
stf_wedsd_p_189_624x544 test " diningtable"
war_herb_35_624x544 test " chair"
war_herb_158_624x544 train " chair"
bcn_bbc_fp_140_624x544 validation " diningtable"
not_ncmg_1888_259_624x544 train " chair"
war_herb_41_624x544 test " chair diningtable"
ny_mag_harag_2446_624x544 test " diningtable"
war_herb_522_624x544 test " chair"
bcn_hftc_02_624x544 train " chair"
ny_mag_harag_9_624x544 validation " diningtable"
ny_yag_yorag_339_624x544 test " chair diningtable"
ny_ymh_mhcpa_1960_1_624x544 train " diningtable"
war_herb_143_624x544 test " chair"
ny_ymh_mhcpa_1897_1_624x544 train " chair"
llr_thlcc_l_f36_1949_0_0_624x544 test " chair"
ny_ymh_mhcpa_1910_1_624x544 validation " chair"
not_ncmg_1880_2_624x544 train " diningtable"
llr_thlcc_l_f35_1949_0_0_624x544 train " chair"
abd_ua_31860_624x544 validation " cow"
abd_ua_30001_624x544 train " chair"
abd_aag_003645_624x544 test " chair"
not_cmht_48_624x544 test " chair diningtable"
abd_aag_2879_624x544 validation " chair"
nts_broe_73_67_624x544 train " dog"
abd_ua_30156_624x544 test " chair"
ny_yag_yorcm_aa9919_624x544 test " cow"
wmr_raom_2003_1057_624x544 test " dog"
ny_yag_yorag_327_624x544 train " horse"
wyl_lmg_157820_624x544 test " horse"
ny_nrm_1994_8794_624x544 train " train"
ptb_thosp_pcf29_624x544 train " boat"
not_ncmg_1889_7_624x544 test " bird dog horse"
war_sbt_6a_624x544 test " bird horse"
war_herb_273_624x544 train " dog"
not_ncmg_1952_8_624x544 train " boat"
llr_lcnug_1927_2285_624x544 validation " bird"
cw_phg_pezph_2004_67_624x544 train " dog horse"
ny_mag_harag_104_624x544 train " boat"
llr_lecc_l_f5_1957_0_0_624x544 test " diningtable"
bcn_cps_1_624x544 test " aeroplane"
abd_rgu_dscf0116_624x544 test " boat"
ny_yam_260333_624x544 test " aeroplane"
war_comp_6_624x544 train " horse"
iwm_iwm_16491_624x544 train " aeroplane"
iwm_iwm_1931_624x544 test " aeroplane"
ny_yag_yorag_289_624x544 train " dog"
abd_rgu_dscf2055_624x544 test " diningtable"
not_ncmg_1927_36_624x544 test " dog"
llr_lcnug_1927_237_624x544 train " dog"
nti_sto_732337_624x544 train " horse"
gl_gm_2231_624x544 test " boat"
ny_yag_yorag_179_624x544 test " chair"
gmii_bam_0788_1975_624x544 test " aeroplane"
nti_bmn_830806_624x544 train " horse"
ny_yag_yorag_359_624x544 test " chair"
ny_yag_yorag_363_624x544 test " boat"
nmm_nmmg_zba2145_624x544 test " boat"
nfk_klm_killm_1967_34_624x544 test " sheep"
ngs_ngs_ng_2165_624x544 test " boat"
col_gag_3720_624x544 validation " boat"
ng_ng_ng6423_624x544 test " boat"
ng_ng_ng2537_624x544 test " horse"
ou_camh_pcf5_624x544 test " boat"
war_rscc_1_624x544 train " chair diningtable"
iwm_iwm_2661_624x544 test " aeroplane"
dur_du_18_720_624x544 train " boat"
llr_lcnug_1927_241_624x544 train " chair diningtable"
ny_yfh_nt1984_002_624x544 validation " chair dog"
cuii_dco_143_624x544 validation " dog"
ntiv_chah_1430545_624x544 test " dog"
gmi_shs_stopm_kx_8_624x544 train " dog"
lw_narm_1015494_624x544 test " horse"
ny_yag_yorag_132_624x544 train " sheep"
pka_aco_f1978_297_624x544 test " chair"
nti_sto_732093_624x544 train " dog"
ntiv_hamh_1140159_624x544 test " bird"
shef_msh_vis_542_624x544 test " sheep"
not_ncmg_1882_568_624x544 test " diningtable"
ntii_suny_1319323_624x544 test " diningtable"
ntiv_nuff_1963_2246_1_624x544 test " dog"
ny_yag_yorag_121_624x544 test " horse"
not_ncmg_1882_85_624x544 train " horse"
abd_ua_30116_624x544 train " diningtable"
llr_awc_0223_624x544 train " diningtable"
acc_acc_ac_5026_624x544 test " chair"
acc_acc_ac_304_624x544 test " chair diningtable"
cdn_well_l_42104_624x544 train " horse"
ptb_plm_plymg_1937_81_418_624x544 train " bird"
ny_mag_harag_99_624x544 train " chair diningtable"
ny_yag_yorag_1494_624x544 validation " chair"
ny_mag_harag_1085_624x544 train " chair"
esx_vbl_304_p_84_624x544 train " diningtable"
llr_lams_l_f10_1991_0_0_624x544 test " chair"
ny_yfh_ct1984_295_624x544 test " sheep"
abd_aag_ag000687_624x544 train " chair"
war_sbt_91_624x544 test " bird"
llr_ntlms_1968_207_4_624x544 train " chair"
abd_rgu_101561_624x544 train " dog sheep"
acc_acc_acc38_1991_624x544 test " bird"
dev_barn_2007_149_624x544 test " boat"
acc_acc_ac_3091_624x544 train " diningtable"
dur_du_21_24_624x544 train " diningtable"
cw_nag_r31_624x544 test " diningtable"
shef_msh_vis_4710_624x544 test " diningtable"
llr_lbun_28_624x544 test " dog sheep"
nml_sud_wag_184_624x544 test " horse"
pka_pkc_1992_123_624x544 train " boat"
wyr_klmus_1985_2562_624x544 test " sheep"
va_pc_2006ag3583_624x544 test " horse"
wmr_rcs_rcssc_p_280_624x544 train " horse"
ny_yfh_tc1984_005_624x544 validation " chair"
abd_ua_30147_624x544 test " diningtable"
war_herb_295_624x544 test " chair"
acnmw_acnmw_da000398_624x544 validation " boat"
bcn_cs_4_624x544 train " chair"
llr_lams_l_f11_1891_0_0_624x544 test " horse"
llr_awc_0971_624x544 train " diningtable dog"
lsw_rbgm_mn_cd1_015_624x544 train " bird"
lan_lancm_lanlm_1996_50_11_624x544 test " horse"
ptb_plm_plymg_1946_14_624x544 test " boat"
cw_rcm_truri_loan_261_7_624x544 test " horse"
abd_rgu_556_624x544 test " chair diningtable"
abd_aag_ag010591_624x544 validation " diningtable"
llr_grin_pcf6_624x544 test " chair diningtable"
ny_nrm_1991_7079_624x544 train " bird train"
war_herb_64_624x544 test " dog"
cw_csl_csl02_624x544 test " chair"
cw_csm_118_624x544 test " chair"
ny_yag_yorag_341_624x544 test " chair"
col_boe_0844_624x544 train " chair diningtable"
acc_acc_ac_192_624x544 validation " diningtable"
ny_yag_yorag_1020_624x544 train " diningtable"
stf_walg_gb_109_624x544 test " diningtable"
acc_acc_ac_5394_624x544 train " bird boat cow"
war_warsh_18_624x544 test " diningtable dog"
war_warsh_20_624x544 train " sheep"
war_rscc_25_624x544 validation " dog"
acc_acc_ac_2039_624x544 test " chair"
nid_ndim_1415_624x544 test " boat"
nid_nics_1269_624x544 train " boat"
dur_du_21_13_624x544 test " boat"
mer_wgm_3360_624x544 train " cow"
iwm_iwm_ld_3286_624x544 test " aeroplane"
abd_aag_ag002253_624x544 train " cow sheep"
stf_smt_02_624x544 test " bird horse"
abd_aag_002200_624x544 test " boat"
sw_mtm_23_991_624x544 validation " diningtable"
edi_city_cac_1978_1236_624x544 validation " diningtable"
llr_lams_l_f4_1946_0_0_624x544 test " cow horse"
stf_wedsd_p_152_624x544 train " cow"
acnmw_acnmw_nmwa5116_624x544 train " diningtable"
not_uon_110_624x544 train " dog"
ny_yag_yorag_818_624x544 train " horse"
ny_you_651_624x544 test " diningtable"
not_ntmag_2008_17_624x544 test " sheep"
tate_tate_t02215_10_624x544 train " diningtable"
war_herb_195_624x544 train " boat"
ny_yag_yorag_195_624x544 test " cow sheep"
stc_erc_erc1007_624x544 train " sheep"
abd_aag_ag002568_624x544 train " cow horse"
llr_lecc_l_f4_1994_0_0_624x544 test " aeroplane"
gmiii_mcag_1945_268_624x544 test " aeroplane"
ny_yam_260230_624x544 train " aeroplane"
ss_sayc_ayrrh_000287_624x544 train " cow"
acc_acc_ac_320_624x544 test " chair"
bbo_ssga_01_624x544 test " chair"
stf_wag_op371_624x544 test " chair diningtable"
abd_mha_1002_624x544 train " bird"
ny_nrm_1986_9402_624x544 train " train"
llr_lams_l_f110_1988_0_0_624x544 train " chair diningtable"
ny_mag_harag_2171_624x544 test " diningtable"
abd_ari_ghat_98258_624x544 test " dog"
stc_bmt_pa_184_624x544 train " horse"
nfk_ncm_nwhcm_1947_93_624x544 test " boat"
bst_bunhs_pcf8_624x544 validation " bird"
bst_bunhs_pcf9_624x544 test " bird"
war_herb_310_624x544 train " chair"
ny_yag_yorag_761_624x544 test " diningtable"
llr_lams_l_f75_1955_0_0_624x544 train " horse sheep"
abd_aag_ag002532_624x544 validation " boat"
ny_mag_harag_105_624x544 test " horse"
ny_yag_yorag_147_624x544 train " bird dog horse"
gl_gm_nr_26_624x544 train " horse"
abd_mmu_13231_624x544 test " boat"
cdnii_brl_wd2209_fol_16_624x544 test " bird"
ny_smg_sag_132_624x544 test " chair"
cw_fag_famag_2002_9_28_624x544 validation " diningtable"
cw_fag_famag_2002_9_11_624x544 validation " diningtable"
pka_hos_pcf2_624x544 train " dog"
gmiii_mcag_2003_43_624x544 test " boat"
ny_yag_yorag_1364_624x544 validation " boat"
abd_ua_30648_624x544 test " horse"
abd_ua_30169_624x544 test " horse"
ngs_ngs_gma_3481_624x544 test " horse"
war_nmag_55_624x544 train " horse"
ny_pwo_temp3_624x544 train " horse"
ny_yag_yorag_841_624x544 test " horse"
ny_yag_yorag_51_624x544 test " horse"
ny_yag_yorag_50_624x544 validation " horse"
llr_ntlms_1991_002_2_624x544 train " chair"
ny_wtb_pef244_624x544 test " horse"
lan_harr_prsmg_2011_98_624x544 train " horse"
hsw_brrm_br1999_25_624x544 test " horse"
nml_warg_wag_10233_624x544 train " horse"
nml_warg_wag_9585_624x544 test " horse"
nml_warg_wag_9536_624x544 test " horse"
nti_slp_she_p_63_624x544 test " horse"
nti_ant_353117_624x544 train " horse"
nml_warg_wag_10226_624x544 test " horse"
nml_warg_wag_9816_624x544 train " horse"
war_herb_89_624x544 train " horse"
dor_wech_pcf5_624x544 test " boat"
nfk_ncm_nwhcm_1939_141_13_624x544 test " boat"
ntv_mm_252_624x544 test " boat"
gl_gm_1136_624x544 test " boat"
dor_wvh_pcf1_624x544 test " aeroplane boat"
csf_stg_8027_000_624x544 test " boat"
lan_lcms_lanms_2011_45_4_1_624x544 test " boat"
som_vag_batvg_p_1909_285_18_624x544 test " boat"
som_vag_batvg_p_1909_285_8_624x544 train " boat"
twms_sag_twcms_b4950_624x544 train " boat"
som_vag_batvg_p_1909_285_23_624x544 test " boat"
som_vag_batvg_p_1909_285_24_624x544 test " boat"
nts_mar_98_430_624x544 train " boat"
nmm_nmmg_bhc2338_624x544 train " boat"
war_comp_8_624x544 validation " dog"
cw_phg_pezph_1996_291_624x544 test " dog"
ntii_mns_1221338_624x544 test " horse"
war_sbt_90_624x544 train " diningtable"
bcn_bbc_fp_149_624x544 test " boat"
bcn_bbc_fp_148_624x544 test " boat"
llr_lams_l_f4_1983_0_0_624x544 train " horse"
cw_fag_famag_1000_50_624x544 test " bird"
ny_yag_yorag_181_624x544 train " chair diningtable"
war_herb_188_624x544 test " diningtable"
llr_nelms_pcf16_624x544 train " horse"
not_ncmg_1917_1_624x544 train " dog horse"
not_badc_a61_624x544 test " bird"
hrt_busmt_1999_28_624x544 test " dog"
ntv_hap_65_624x544 test " boat"
cw_nmm_loan8_80_624x544 test " horse"
war_herb_36_624x544 test " boat"
stf_wag_op704_624x544 test " boat"
ny_nrm_1976_9320_624x544 test " sheep train"
stf_walg_p227_76_624x544 test " cow"
ny_mag_harag_pic009_624x544 test " sheep"
ws_palg_chcph_n_57_624x544 test " dog"
war_uowa_pcf69_624x544 train " chair diningtable"
war_herb_238_624x544 test " dog"
ny_yag_yorag_158_624x544 train " diningtable"
stf_stkmg_048_624x544 test " chair diningtable"
dur_dbm_911_624x544 validation " dog"
not_noccl_hklib4_624x544 train " dog train"
mer_vgm_802_624x544 train " bird"
not_nccl_am_2000_227_624x544 validation " chair diningtable"
nml_warg_wag_9529_624x544 train " horse"
cw_rcm_truri_1000_88_624x544 train " chair diningtable"
ny_yam_temp1_624x544 test " aeroplane"
lsw_qmh_85_1_624x544 test " bird"
lsw_qmh_85_2_624x544 test " bird"
lsw_qmh_85_3_624x544 test " bird"
abd_aag_abdag010584_624x544 test " bird"
hmps_suht_270_624x544 test " bird"
lse_skac_ga1813_624x544 train " bird"
dun_uodj_arts_2066_624x544 test " bird"
dev_uex_pcf330_624x544 test " bird"
acnmw_acnmw_da006524_624x544 test " bird"
hmps_suht_263_624x544 test " bird"
edii_rcpy_pcf_84_624x544 validation " bird"
bco_bco_p5053_624x544 validation " bird"
va_pc_2007bp2348_624x544 test " bird"
va_pc_2007bp2349_624x544 test " bird"
sw_abertmus_pcf3_624x544 test " bird"
cam_ccf_pd_37_1992_624x544 train " bird"
abd_rgu_dscf2043_624x544 test " bird diningtable"
va_pc_2007bp0645_624x544 test " bird"
mer_wgm_5766_624x544 test " bird"
gac_gac_17758_624x544 test " bird"
edii_nhsl_wg_1595_624x544 test " bird"
abd_rgu_10031_624x544 train " bird"
dev_ramm_257_624x544 test " bird"
hmps_suht_20_624x544 validation " bird"
gmiii_mcag_1955_106_624x544 test " bird"
lw_hfa_174_624x544 validation " bird"
edii_scgb_pcf_1_624x544 train " bird"
nml_warg_wag_450_624x544 test " bird"
nid_msman_2004_1185_624x544 test " bird"
stc_inv_2011_3_624x544 test " bird"
stc_eds_kitak_2009_38_624x544 test " bird"
lsw_sgh_170987_90_pcf_10_624x544 train " bird"
lsw_sgh_170987_90_pcf_11_624x544 test " bird"
csf_stu_1000_4_624x544 test " bird"
sw_abm_pcf94_624x544 test " bird"
lw_nhim_004302_ia_624x544 test " bird"
va_pc_2007bm8479_624x544 train " bird"
va_pc_2007bm8489_624x544 test " bird"
va_pc_2007bm8473_624x544 test " bird"
lse_brham_ldbth_704_624x544 train " bird"
dun_uodj_arts_1780_624x544 train " bird diningtable"
acnmw_acnmw_da000642_624x544 test " bird"
lsw_wadm_wm_2010_041_624x544 test " bird"
lan_harr_prsmg_p74_624x544 test " bird"
va_pc_2007bm8472_624x544 test " bird"
va_pc_2007bm8482_624x544 test " bird"
va_pc_2007bm8484_624x544 test " bird"
va_pc_2007bm8487_624x544 test " bird"
va_pc_2007bm8492_624x544 test " bird"
edii_nhsl_aa_546_624x544 train " bird"
war_warms_38_624x544 train " cow"
not_ncmg_1966_62_624x544 train " bird"
nml_llg_ll_3154_624x544 train " bird"
sw_cthb_pcf11_624x544 train " bird"
lw_ngp_wc_pcf6_624x544 train " bird"
gac_gac_6413_624x544 test " bird"
bbo_orh_jr13_624x544 test " bird"
ntv_nclb_2a_624x544 test " bird"
llr_awc_0065_624x544 train " bird"
wyr_bmgh_1964_009_624x544 train " bird"
edi_city_cac_1995_l1_2_624x544 train " bird"
nts_btn_5_3166_624x544 test " bird"
gla_hag_46380_624x544 train " bird"
llr_awc_0669_624x544 test " bird"
shef_msh_vis_1330_624x544 test " bird"
ntiii_ang_515491_624x544 test " bird"
hmps_scag_1246_624x544 test " bird"
wyr_bmgh_1977_073_624x544 train " bird"
gl_gm_3272_624x544 train " bird"
ng_ng_ng1222_624x544 train " bird"
abd_aag_ag003518_624x544 validation " boat"
ngs_ngs_gma_818_624x544 test " bird"
shef_msh_vis_1972_624x544 train " bird"
wyl_artl_l_1533_624x544 test " bird"
acnmw_acnmw_da000309_624x544 train " bird"
ntiv_mott_769763_624x544 train " bird"
ntii_att_608987_624x544 test " bird"
nts_broe_73_157_1_624x544 validation " bird"
nts_broe_73_157_2_624x544 train " bird"
nts_broe_73_25_624x544 train " bird"
dur_dbm_910_624x544 test " bird"
cam_ccf_361_624x544 test " bird"
nti_dyp_453828_624x544 train " bird"
ntiii_ang_515719_624x544 test " bird"
ntiii_ang_515718_624x544 train " bird"
acnmw_acnmw_da006465_624x544 train " bird"
som_afl_316_624x544 test " bird"
lsw_qmh_81_624x544 test " bird"
nsc_shma_art_2010_321_624x544 train " bird"
ci_gmag_gmag_4299_624x544 train " bird"
nsc_shma_art_2010_135_624x544 test " bird"
gl_gm_1276_624x544 test " bird"
ntiii_ang_515615_624x544 test " bird"
sry_dkm_169__624x544 train " bird"
sry_dkm_180__624x544 train " bird"
edii_aih_ob_328l_624x544 test " bird"
hsw_rjh_pcf22_624x544 test " bird"
csf_mck_pcf_412_624x544 test " bird"
gla_rhf_pcf_10_624x544 test " boat"
war_herb_284_624x544 train " horse"
hmp_bwa_5_2_624x544 test " dog horse"
hmp_bwa_5_1_624x544 train " dog horse"
abd_rgu_153_624x544 train " chair diningtable"
ci_gmag_gmag_2009_72_624x544 test " bird"
wyr_wagy_a1_1359_624x544 validation " boat"
llr_awc_0917_624x544 test " boat"
llr_lecc_l_f346_1956_0_0_624x544 test " cow"
es_brhm_bpv_007_30a_624x544 test " cow"
nwm_pus_pcf1_624x544 test " cow"
gla_clg_glaex_a689_624x544 train " dog"
stf_sams_g94_026_0001_624x544 test " sheep"
acc_acc_ac_5502_624x544 train " chair"
esx_com_colem_1985_145_624x544 test " horse"
stc_bmt_pa_191_624x544 test " dog horse"
nts_broe_73_75_624x544 test " horse"
sfk_sowm_sowdm_2003_24_2_624x544 test " horse"
abd_aag_ag013608_624x544 train " chair diningtable"
pow_pow_5684_624x544 train " sheep"
lne_rafm_fa00335_624x544 test " aeroplane"
lne_rafm_fa02998_624x544 train " aeroplane"
war_herb_520_624x544 test " boat"
ny_nrm_1977_5791_624x544 validation " train"
tate_tate_t11790_10_624x544 train " aeroplane"
col_gag_4222_624x544 train " chair"
acc_acc_ac_5487_624x544 train " train"
glw_jen_pcf3_624x544 test " cow"
stf_stkmg_1958_fa_108_624x544 train " chair diningtable"
gac_gac_5744_624x544 test " bird"
llr_lams_l_f3_1943_0_0_624x544 test " diningtable"
acc_acc_ac_164_624x544 train " chair diningtable"
llr_lcnug_1996_9_624x544 test " chair"
bbo_mkgh_27_624x544 test " diningtable"
acc_acc_acc234_1998_624x544 test " dog"
ny_yag_yorag_1487_624x544 train " diningtable"
gl_gm_pcf_mot_3_624x544 test " train"
sfk_sowm_sowdm_1965_505_624x544 test " train"
ntii_dms_814178_624x544 train " dog"
hmp_hmcms_fa1997_27_624x544 test " boat"
cw_fag_famag_2002_17_624x544 validation " boat"
nwm_pms_1984_758_624x544 train " boat"
edii_aih_ob_1137_624x544 train " boat"
brm_bmag_1892p41_10_624x544 train " boat"
ws_ubo_007_030_624x544 train " boat"
llr_awc_0271_624x544 test " boat"
gmi_old_2_9_624x544 test " boat"
hmps_iwnhs_1666_624x544 test " boat"
glw_katm_k5732_624x544 validation " boat"
stf_stkmg_1954_fa_158_624x544 test " boat"
mer_sec_1843_624x544 test " boat"
not_ncmg_1985_1377_624x544 validation " boat"
not_ncmg_1985_1375_624x544 test " boat"
ntv_mm_247_624x544 test " boat"
es_hfmu_994_498_624x544 test " boat"
nid_bfc_pcf11_624x544 test " boat"
edi_city_cac_1966_4_624x544 train " boat"
ptb_plm_plymg_1972_9b_recto_624x544 test " boat"
sfk_ccm_c_019_624x544 train " boat"
cw_lhm_lhm_14_624x544 test " boat"
gmiii_paht_pcf4_624x544 test " boat"
gl_gm_temp_15519_624x544 train " boat"
cw_rcm_truri_2003_21_624x544 test " boat"
ss_elc_pcf_84_624x544 test " boat"
ery_humm_1982_32_624x544 test " boat"
ptb_plm_plymg_1957_87_624x544 test " boat"
cia_cia_p_2000_xx_2_624x544 test " boat"
stc_eds_minag_1984_24_624x544 train " boat"
ery_wlm_2009_4_624x544 test " boat"
nfk_ncm_nwhcm_2003_12_3_624x544 test " boat"
dor_pwm_96_1849_624x544 test " boat"
dby_demag_1936_619_55_624x544 test " boat"
ou_wrcc_471_624x544 test " boat"
ntii_argy_564834_624x544 train " boat"
ny_yag_yorag_1117_624x544 train " boat"
